influence.1.1		influence.1.2		influence.1.3		influence.1.4		influence.1.5		influence.1.6		influence.1.7		influence.1.8		influence.1.9		influence.2.1		influence.2.2		influence.2.3		influence.2.4		influence.2.5		influence.2.6		influence.2.7		influence.2.8		influence.2.9		influence.3.1		influence.3.2		influence.3.3		influence.3.4		influence.3.5		influence.3.6		influence.3.7		influence.3.8		influence.3.9		influence.4.1		influence.4.2		influence.4.3		influence.4.4		influence.4.5		influence.4.6		influence.4.7		influence.4.8		influence.4.9		influence.5.1		influence.5.2		influence.5.3		influence.5.4		influence.5.5		influence.5.6		influence.5.7		influence.5.8		influence.5.9		influence.6.1		influence.6.2		influence.6.3		influence.6.4		influence.6.5		influence.6.6		influence.6.7		influence.6.8		influence.6.9		influence.7.1		influence.7.2		influence.7.3		influence.7.4		influence.7.5		influence.7.6		influence.7.7		influence.7.8		influence.7.9		influence.8.1		influence.8.2		influence.8.3		influence.8.4		influence.8.5		influence.8.6		influence.8.7		influence.8.8		influence.8.9		influence.9.1		influence.9.2		influence.9.3		influence.9.4		influence.9.5		influence.9.6		influence.9.7		influence.9.8		influence.9.9		
0.000000000000000000e+00 3.576807782056334404e-12 1.951914272166462364e-02 3.778915217661838654e-05 1.847525269534164088e-08 5.765789713794269300e-01 2.233632258838955664e+00 3.342114780312476022e-08 2.835848191124653061e-11 9.198299326959095273e-03 0.000000000000000000e+00 1.808286674050416731e-07 4.381379181757849909e-11 3.686900454846297555e-11 8.503254806698931079e-01 2.292063698517973411e-02 2.077265768857219150e-09 1.372160634608607039e-06 6.485030339778254278e-03 1.011034215643939888e-01 0.000000000000000000e+00 3.337069782696239911e-02 1.217369960899902056e-11 3.333400601822346296e-13 3.630053690581133458e-04 1.590065351294572143e-04 6.971174907564551271e-01 5.166567153370170461e-04 8.913005343489389595e-03 1.030547696674258143e-03 0.000000000000000000e+00 3.757818314503851731e+00 2.142861610318138044e-01 2.317533635026177785e-05 3.036312794080045546e-07 2.545483189947228553e+00 2.433874453518871217e+00 1.632368155657457076e-02 1.751928731129155925e-01 1.942138190826311819e-06 0.000000000000000000e+00 5.995531200309443115e-02 1.511350929563263069e-04 6.706558280892896972e-06 7.710276983280285601e-03 9.934573946695449825e-03 3.626256605450031809e-04 3.242403781940360373e-04 2.025343655182088425e-05 1.307974999123422306e-02 0.000000000000000000e+00 8.220492032218269074e+00 6.435424867316298148e+00 3.189855052828422188e+00 2.268341265233717190e-09 3.274695259581961171e-01 8.688287708633147329e-05 2.797817437744816171e-01 7.143696243281096817e-04 1.754954157820653560e+00 0.000000000000000000e+00 9.732810378108095462e-01 5.071337387080071535e-02 1.083229761019260758e-12 1.285864992034400044e-02 7.857957403432468402e-01 1.452313603718750744e-09 2.035388160565955840e+00 1.818039396157144355e-02 8.606541015786751427e-07 0.000000000000000000e+00 1.805678851388586598e-03 6.963788168972050441e-01 3.107067023484087645e-04 5.851368656089302789e+00 1.394029457262430799e-02 3.813571959459792549e+00 2.207268399940920042e-02 8.501487706771998845e-03 5.128162720899947222e-19 0.000000000000000000e+00
0.000000000000000000e+00 7.449816164751126379e-11 1.641431039373825651e-03 1.747674717631534944e-05 9.772654959054801317e-09 5.557435135710305785e-01 2.041121293800294723e+00 1.551918940731096539e-07 9.589082092551089315e-11 8.219355664073807466e-03 0.000000000000000000e+00 1.572459348942739892e-07 8.751539586179652266e-10 3.177993787854708251e-11 1.337565565988134419e-01 1.563129398831124631e-02 2.175094243675211490e-09 1.972794513688283182e-06 7.132761617514038650e-03 3.019503240563049112e-02 0.000000000000000000e+00 1.617716323022193575e-03 1.992206271853533632e-11 5.516365965888344988e-13 3.395027534422249407e-04 3.907940150758409926e-04 9.747499034624130587e+00 1.621355875012956511e-03 4.627287937176173364e-03 1.558006694948588277e-03 0.000000000000000000e+00 7.220866376716235990e+00 1.373266660226734326e-01 2.340584333764784424e-05 1.590766238822038707e-06 3.345591181770806721e-01 2.282738132360051519e-01 1.009543594408474380e-03 1.346236841033293108e-01 1.130916078447502255e-06 0.000000000000000000e+00 9.603383331617745822e-02 1.905326152303559568e-04 3.640539674616317103e-06 3.371980107577640488e-03 3.519496804966888714e-03 3.350353025716588831e-05 2.537965408965279059e-04 1.482692899264538871e-05 6.021497413070819524e-03 0.000000000000000000e+00 1.114359861804991025e+00 8.761532453979565815e+00 2.860447359699032965e+00 2.498061729709926793e-09 1.514834343326592302e-02 7.004887683268288146e-05 3.378096668849797091e+00 1.557392276102691382e-03 1.788403425735163310e+00 0.000000000000000000e+00 8.949044771861310033e-02 9.528336493547373554e-02 9.604603925988210154e-13 6.353745432273424920e-02 1.047369971900119934e+00 1.220449285355123401e-09 4.142502941205633782e+00 8.172369183146479393e-03 8.831452375406800270e-07 0.000000000000000000e+00 3.427879589128441583e-05 8.306196964802401439e-01 1.107309379061872934e-03 5.232141090797136407e+00 9.147776720689280647e-03 5.894304827462998553e+00 4.341839476094499009e-03 1.872342294561018861e+00 1.866221415931448122e-18 0.000000000000000000e+00
0.000000000000000000e+00 2.816787848668921831e-10 2.011728617336851210e-02 4.855234154985999423e-06 4.714770914986562334e-09 1.657916852862866552e-01 1.421619009413416679e+00 1.828149686028716794e-07 6.527240315241188806e-11 3.568490451773871641e-02 0.000000000000000000e+00 8.958710553817911574e-08 1.200322931642828870e-08 1.958012820670465448e-10 7.187907901181400661e-02 1.782593752537719924e-03 1.373454359823065273e-09 1.886815862986184395e-06 6.122021746622964902e-03 5.389417749879649860e-02 0.000000000000000000e+00 6.846781576934644724e-03 9.405123420025771453e-11 1.136548393898219588e-13 3.513369815467008500e-04 3.408307886053505104e-05 9.318723618051745206e+00 6.325962669188735319e-04 1.133522078914090628e-03 1.294900681240110200e-03 0.000000000000000000e+00 3.682254513840844901e+00 5.746400473856409785e-02 1.437842202852625831e-05 2.066892572739368509e-06 1.594364939695792627e-01 6.488240268286015189e-01 1.305731114230974585e-02 8.832518209556895761e-02 1.259186262155631379e-06 0.000000000000000000e+00 1.133900746113664926e-01 2.029437083901434009e-06 4.081878307071109283e-06 4.145604866536816910e-03 2.500855399699692793e-03 4.626958750835117305e-05 3.497060911276720935e-03 4.297803603023629047e-05 7.844761195506580118e-03 0.000000000000000000e+00 1.991534947177787673e+00 6.373062742575596573e+00 1.139425504304492742e+00 6.893099202603528915e-09 7.081383578704648907e-02 4.747292299899064880e-05 2.464763808527741240e+00 7.732696630028247729e-04 3.699047847663190502e+00 0.000000000000000000e+00 1.555071629708895675e-01 4.471218059096376818e-01 4.461868592225398135e-13 1.528179465302952934e-02 1.128382452556612847e+00 5.772266745303636744e-09 6.860687100863403387e+00 6.372616834281996136e-03 8.426238856133284259e-07 0.000000000000000000e+00 6.481965337336248413e-05 1.706911029701562388e+00 3.690790448643528794e-03 3.848439376426559200e+00 4.969218757355924575e-03 7.787222603096147111e+00 7.338562561002751712e-04 4.191237556369161510e+00 2.519984459228390421e-18 0.000000000000000000e+00
0.000000000000000000e+00 2.311553839470038605e-10 2.640915398213690771e-02 1.982402818225021206e-06 9.987982583178384833e-09 1.213726942858435742e-01 1.107177395993896862e+00 4.112561295326916403e-07 2.279710034853115915e-09 8.516795206550890895e-02 0.000000000000000000e+00 2.861052076906464087e-07 1.144063267673103289e-07 1.731881253198698335e-10 1.267078235886954229e-01 7.402604037351513677e-02 8.139005908427130933e-10 1.066219987729185287e-06 4.930845680903926664e-03 3.935107327900696367e-02 0.000000000000000000e+00 3.716553080596211173e-03 6.874823102618048767e-11 3.053041434000003550e-13 1.988460532360704456e-04 6.680166413130747029e-05 7.521778023163165017e+00 3.738856496393341914e-05 2.191522189474978677e-03 1.817166232231473251e-03 0.000000000000000000e+00 1.668011232824718304e+00 1.988925373133833274e-02 1.307710854804899946e-04 7.865825957645900915e-06 1.268288695291553969e-01 6.472637298570831366e-01 4.373661412729882431e-02 6.046167054255743301e-01 8.197961458973128900e-06 0.000000000000000000e+00 3.240317754218151602e-01 1.529852499951502302e-06 1.940371593599088469e-06 3.485872027716654812e-04 1.866641430113417238e-02 4.467174913068222374e-05 1.818942869612094615e-02 9.497612845119023485e-04 5.965619955622759006e-03 0.000000000000000000e+00 1.009540224573241884e+00 4.665483441205131587e-01 1.034505905447676843e+00 6.836903997954159285e-09 1.125647315670521426e-02 6.243747851534452513e-09 5.018760841289406777e-03 1.596873309350770216e-04 3.833007324107292391e+00 0.000000000000000000e+00 3.125701509825478563e+00 4.584004252024982962e-01 8.720554017194413079e-13 3.035606046787338655e-02 5.392835430261359031e-01 1.037418731815926401e-08 9.444906771383397626e+00 1.460388777610270410e-02 6.237855068908165098e-07 0.000000000000000000e+00 1.447886925487521751e-04 1.495235628930216221e+00 5.418385848944080353e-03 4.218333753429950761e+00 6.682822588280707722e-03 3.710385402383383102e+00 1.287837289841342126e-03 2.217099541630530801e+00 1.120563650089267142e-17 0.000000000000000000e+00
0.000000000000000000e+00 1.393121869010299800e-09 2.926020263594148602e-02 1.398842526664487767e-06 1.152226202544561719e-08 7.812400699103209945e-02 1.183647136184199589e+00 2.579998710422467900e-07 6.011349484986328576e-10 2.369428609354884974e-01 0.000000000000000000e+00 3.395181654543609927e-07 5.445455949682838814e-08 1.315029817749901252e-08 1.109776031453471867e-01 6.773345873150874441e-01 5.484477928210355608e-10 4.954714900186955016e-06 1.621605013516706079e-02 1.063181215528386514e-01 0.000000000000000000e+00 4.982866130226091053e-03 4.876843929032712819e-11 1.464495695613006537e-13 1.054142996410498264e-03 1.963907521520599092e-04 8.791252785576302742e+00 1.099496712650823348e-05 5.734565012442402639e-03 9.683589699464719910e-03 0.000000000000000000e+00 1.267521523921446569e+00 2.075621197470198590e-02 3.422150771191509520e-04 3.489093225777867508e-04 4.967420638587918824e-01 5.535221339811066343e+00 4.681737595894776977e-02 6.095828506153606607e-01 6.823035996094503748e-06 0.000000000000000000e+00 8.329346428630483856e-02 9.249895824984190070e-07 3.731636100762781614e-06 4.190638520055334763e-05 5.414184377699213322e-04 2.108147479327135296e-05 4.291637832105368866e-02 3.292282534300913516e-03 6.013885376664095811e-03 0.000000000000000000e+00 2.888605515145485469e+00 2.194305058869003289e-01 1.085170699178778397e+00 5.074366273200561403e-09 3.525816946450715389e-02 2.526661424505229608e-08 7.429677496659777090e-04 1.024607402867853685e-04 4.754515911757074775e+00 0.000000000000000000e+00 4.982630553324426614e+00 1.880814571782055966e-01 1.860549606602766943e-13 3.536657857304473934e-02 4.455650734202382113e-01 4.420265359233472662e-08 9.613437861674862361e+00 2.355349242189319625e-02 1.128600449357231006e-07 0.000000000000000000e+00 1.556556578867019161e-04 1.833152476440590206e+00 2.340967199405381751e-03 2.596903017670651792e+00 2.123987756418428963e-01 9.930346368614223707e+00 1.831196961175570554e-03 2.245549911789786357e+00 1.060302820009303089e-17 0.000000000000000000e+00
0.000000000000000000e+00 1.292603665298408046e-09 6.700178324732908308e-03 1.307980718397145956e-06 3.826420108977627387e-10 3.587082601401898607e-01 1.926569529176206830e+00 5.690337166655584815e-08 1.124966956826313541e-09 7.517196128206935501e-01 0.000000000000000000e+00 3.967722981318030349e-07 3.327511456319414731e-08 2.481575686847639395e-08 1.221305682128211584e-01 2.861067547766307784e-01 1.040097777220086223e-10 1.497793726369579051e-05 8.910890243383734477e-03 1.545269831625321333e-01 0.000000000000000000e+00 1.101342021068548483e-05 9.968277286103297518e-12 1.023370297408195029e-12 8.611649279168687870e-05 1.210393228182010623e-04 7.229163037663035141e+00 8.502118781990161749e-06 1.169910624942300387e-02 8.432704331619052382e-04 0.000000000000000000e+00 4.742583460248178895e+00 1.343713232891426308e-02 5.369532902857890658e-03 1.059506721363963995e-03 4.225006209643248356e-01 8.932445393872757988e-02 3.391689896746126823e-03 8.114807658828965264e-01 4.665247271172910642e-06 0.000000000000000000e+00 1.014361816395724647e-01 8.104186813246626530e-07 3.987981530811664555e-06 8.101232559187845320e-05 2.869031746895686651e-04 1.379232473294335118e-05 1.654387516930438395e-01 3.893890387394531929e-03 3.725086798379636122e-03 0.000000000000000000e+00 5.066289034230785776e-02 6.845228624737099803e-03 1.048520186689039457e+00 4.170424539003544441e-09 3.788113447929824379e-02 1.918168505326038433e-08 1.458390536649832592e-03 5.910057444663147097e-05 9.521008022361510115e-01 0.000000000000000000e+00 4.355700679296142575e+00 1.101391454246703761e-01 1.842215517012964878e-13 1.049024879926585274e-01 3.866090020566544272e+00 6.966969710853357460e-08 2.447319308887805356e+00 2.438081596125386136e-02 8.883450551041370818e-08 0.000000000000000000e+00 1.414903142923518034e-04 1.440077006407211480e+00 4.637364989062776714e-03 1.099440784382160530e+00 3.002851268997562204e-02 9.844824035088386438e+00 1.045489185971868774e-02 1.429090661035993248e+00 1.198728441317214785e-17 0.000000000000000000e+00
0.000000000000000000e+00 3.856423419408266982e-10 4.678809133806915120e-03 1.385452659565852121e-06 4.027572436038910695e-10 6.499652607833078521e-01 1.631495472683540227e+00 3.527718857574264009e-07 1.695824572969898033e-10 6.719534784313445641e-01 0.000000000000000000e+00 7.682951635613774857e-07 6.165028067579665686e-08 1.651408164084414813e-08 1.808423478890059388e-01 1.715471537598159679e-01 4.345609414393411659e-11 2.700083747526996591e-06 3.039419766091316921e-02 8.726627916276420704e-02 0.000000000000000000e+00 1.495148927355263507e-05 8.609942978547360892e-12 5.047431294181908006e-12 2.793468583595160926e-04 1.868462866578454639e-05 5.111415985105926651e+00 5.079165110570689582e-06 3.770010366066008090e-02 6.208227919457576021e-04 0.000000000000000000e+00 1.214575471750806157e+00 1.461465569689865684e-01 2.954202480110445020e-02 8.992823894876334704e-05 4.829840726202567353e-02 4.665108871582565597e-01 5.833305629555174399e-02 9.435566252636430340e-01 1.637521385325660747e-05 0.000000000000000000e+00 1.871450221817394510e-01 3.083470268913033260e-07 8.711393032435546315e-06 4.454788171734114233e-04 1.396869701008284480e-04 6.276710814942184422e-06 1.587586473624045258e-01 4.596192381280646624e-03 2.795414583202241246e-03 0.000000000000000000e+00 1.499107610959354575e-01 8.783855553005646619e-03 1.393024468511442314e-02 1.002089166677930768e-08 6.687069800697540735e-03 2.569489436219041682e-08 2.518440147047170535e-02 5.782286471718632668e-05 1.222075099396044973e+00 0.000000000000000000e+00 6.526301955967582558e+00 2.297733259510317816e-01 1.807501240599731341e-13 6.313148495573432661e-02 1.575714223896501176e+00 6.941290383113467461e-08 8.332740537547287829e+00 2.006979691398752801e-03 7.220809434524861096e-07 0.000000000000000000e+00 1.531336888088293772e-04 1.329462368744665834e+00 5.881779953413463803e-03 6.040718848825825660e-01 1.995110621432872201e-03 7.697654907515340206e+00 7.999033096833941051e-03 3.240375972323734199e+00 5.273221196523710704e-18 0.000000000000000000e+00
0.000000000000000000e+00 4.912836239425646692e-10 1.383118945441630734e-02 4.177525167726135668e-06 1.844769043960055522e-09 7.194059037105479781e+00 1.983159582318275438e-01 1.095620785390922065e-06 6.329602127495961866e-11 1.646718249217679064e+00 0.000000000000000000e+00 4.303674026334864724e-07 5.512016399345762926e-08 2.366921088924271246e-08 7.359435949410944033e-01 1.047058715295612064e-01 4.200759088509644865e-11 5.053618339474809316e-06 2.039040160425490966e-01 7.374411358492194424e-02 0.000000000000000000e+00 6.389172246946304439e-06 8.122497318228127431e-12 4.942469801859637250e-12 1.795204327661522594e-03 4.745293422656789534e-06 4.540951992183299701e+00 4.066487765128790862e-06 4.358626049148273118e-01 5.598027433257140011e-04 0.000000000000000000e+00 5.708749493625820542e-02 1.135866465239628031e-01 6.380696416747601296e-02 4.336579842476301333e-05 7.774078562239040480e+00 2.857183674867875833e-01 4.631357786243442409e-01 1.382568084321990520e+00 2.177550131152838203e-05 0.000000000000000000e+00 9.999533784145971937e-01 3.283097406711240725e-07 1.545461130279980402e-05 4.188891070701383258e-05 2.088089282092358970e-04 4.440458317927487077e-06 1.398439187736379430e-01 3.284265667441613559e-04 1.133667902170538023e-03 0.000000000000000000e+00 1.277734285542592441e-01 1.804686286673411882e-02 1.227657491025087831e-02 8.472302424781186680e-10 1.045651392409960578e-01 2.165270399981551259e-08 4.985476970208948394e-02 3.707283169102549745e-05 1.659959310571589741e+00 0.000000000000000000e+00 8.094388052930870714e+00 2.772196607747120511e-01 1.990218207907771376e-13 5.411901483498782889e-02 1.273962370947323564e+00 4.434842270218429470e-08 7.728492445504558717e+00 2.598095066263405488e-04 2.698923435995865844e-07 0.000000000000000000e+00 5.691791341862105166e-05 4.060752355155944349e-01 4.984849605371040326e-02 4.278253377504813160e-01 8.717740400327834765e-04 1.476419128571478945e+00 6.485434135806686200e-03 1.265895222654880747e+00 1.135235591591603687e-17 0.000000000000000000e+00
0.000000000000000000e+00 1.353692894486956195e-09 1.664122295169335672e-03 1.495607051963016725e-06 1.641934833981511192e-09 8.707160429206480146e+00 2.004131700354859769e-01 1.364250995073611200e-06 9.795894386664783662e-11 1.776951978727890902e+00 0.000000000000000000e+00 6.180972361428901585e-08 5.719062871314690242e-08 2.048888633503383610e-08 2.219279108693681835e+00 1.874718585127393977e-01 2.115107560585754754e-10 8.017820330376846370e-05 5.332903298393003831e-03 1.483670280926036589e-01 0.000000000000000000e+00 6.274352734004916473e-06 1.538900840456385348e-11 3.915913656862786962e-13 1.594505880486933331e-03 2.227193739517016508e-06 3.446458013177363888e+00 6.099643854773872232e-05 4.590306959871841563e-01 1.298157147774874726e-04 0.000000000000000000e+00 7.102459779354855507e-02 1.025577888048193748e-02 1.237337257369768850e-01 3.305800132079294293e-05 8.570097470997247058e+00 2.900043729039518681e-01 1.419740175821392891e-01 8.201714722935881108e-01 4.313207162867863171e-06 0.000000000000000000e+00 1.679563965959757432e+00 2.442341937911802569e-07 3.254759382214064275e-06 1.189160591212618255e-06 3.607520583731594466e-05 2.014881011607506131e-04 1.007449846210298205e-01 5.086813774282129006e-04 1.827730959941714604e-05 0.000000000000000000e+00 1.705070049569158142e-01 5.283657492540768524e-02 4.311361467274294618e-02 5.100569184552594638e-10 1.828926775695218498e-01 6.925259387171733767e-08 3.020383971199343542e-01 7.620846197259583967e-06 3.210693404076074842e+00 0.000000000000000000e+00 3.569405020896756486e+00 1.110323448981366035e+00 4.190712094563671194e-13 6.643722775016736026e-02 1.093580239708947133e+00 1.448599315033053387e-07 2.763562788281435978e+00 2.829398917934322416e-04 7.876114529950018568e-09 0.000000000000000000e+00 6.145264887046367911e-06 5.201798556083366831e-01 1.137318095248451150e-02 1.181647496127228303e+00 4.570383700649479210e-04 8.984909057828067702e-01 3.003870228653665510e-04 2.330341437522328363e+00 1.911235927883426079e-17 0.000000000000000000e+00
0.000000000000000000e+00 3.496415075572217378e-09 4.552332405189478404e-03 2.665379282116466975e-06 5.928943682474689117e-10 8.695770609920844052e+00 2.064363718197575803e+00 9.001968256198348858e-07 1.002595889047449179e-10 7.368514291374503866e-01 0.000000000000000000e+00 6.358207184707138069e-08 5.620950954569614295e-08 2.036473865822538728e-06 4.330711903512654559e-01 2.169087205044706035e-01 1.363256747155376024e-10 4.020356826646700549e-05 1.334959384605223683e-04 3.184250197156824336e-01 0.000000000000000000e+00 1.075137592566256008e-05 2.371302375407903481e-11 9.883102790794428298e-12 9.626393311844357210e-04 1.438053373844527632e-06 5.080768053275758200e-01 1.252691849868646761e-04 3.730987917987377833e-01 2.186981712532154378e-04 0.000000000000000000e+00 9.289411805157907209e-02 3.696097421581322900e-02 6.965464562836799767e-02 1.908972960473570040e-05 5.281228598224925186e+00 6.931534538824959957e-02 5.472397660047385592e+00 1.967626581394038843e-01 2.920046658366026959e-05 0.000000000000000000e+00 1.150457131811558481e-01 5.872570004688555555e-07 9.929264811196514498e-06 6.822607257183862134e-06 1.251254796629571422e-05 3.737912611059083243e-04 4.882633468645449643e-02 5.977938924991800518e-03 3.342658849746896609e-06 0.000000000000000000e+00 5.516084681586377186e-02 6.065685893986216132e-02 1.382903929807273447e-02 2.243750229816922826e-09 5.339866446965416125e-02 4.343034295726942378e-08 1.745448365655050404e-01 2.236812408079241232e-06 5.552295739167827371e+00 0.000000000000000000e+00 7.486452578728783891e-01 2.313349059640521510e-01 6.624552269505924109e-14 1.056914607396751979e-03 2.087889529517395371e+00 2.951767464156889963e-06 1.844224747666933117e+00 1.451251999791146113e-04 3.310852937719886013e-08 0.000000000000000000e+00 6.821223600496933974e-06 4.881154148867294928e-01 5.629172366607529052e-03 8.651936053638470403e-01 4.548832617513001611e-04 7.816404591730796714e-01 1.774602442863427803e-04 8.233910986875015325e+00 1.622676788112152509e-17 0.000000000000000000e+00
