time.decay.1	time.decay.2	time.decay.3	time.decay.4	time.decay.5	time.decay.6	time.decay.7	time.decay.8	time.decay.9	
8.917036763089845408e+01 8.828405906693286909e+01 1.161083646777077973e+02 1.143269476893757997e+02 1.150726343189697047e+02 9.579445017218627356e+01 9.085555700316142236e+01 9.064065893833043219e+01 1.038798581096265679e+02
9.412966157118627564e+01 9.682767769970523375e+01 1.075903107625080253e+02 1.032742889059860687e+02 1.127999814218554206e+02 9.960840719739805138e+01 1.164038967349900986e+02 9.980422693132103973e+01 1.000652906512352445e+02
1.048177853182284025e+02 9.649677581048844388e+01 1.144858489889328439e+02 1.021109118114165994e+02 9.397287659388298664e+01 1.126807595756990850e+02 8.534517171547619796e+01 7.927623821773457280e+01 9.721512200820062333e+01
1.040367794870043809e+02 9.944214445637580013e+01 9.878385818564194665e+01 8.224385825075339085e+01 9.997165735007786225e+01 9.841052617773239319e+01 1.045301490332046228e+02 9.473680917312665883e+01 1.050760712941778081e+02
1.061618928983139938e+02 1.053483211910610180e+02 9.022383652046944746e+01 1.182558475199746510e+02 1.065845239626188743e+02 9.948792219117454749e+01 1.122274462101717631e+02 9.461631644960435494e+01 9.466085763865876856e+01
8.456455421029248498e+01 9.227645931968793036e+01 1.087127178578943187e+02 1.147784462602270139e+02 1.042071846519091451e+02 9.420312867776763710e+01 1.081877684123437291e+02 9.735988518432667149e+01 1.098444821709498171e+02
8.699560000873889010e+01 1.057387766527011337e+02 9.991911458249740008e+01 1.119353649380895774e+02 8.588200521066210058e+01 9.931039649082659082e+01 1.131790939403319385e+02 1.088076826435963085e+02 1.103759864314160239e+02
1.093239485081012532e+02 1.000203809398011856e+02 9.784429626180065043e+01 9.175108354430919633e+01 8.824822087125517101e+01 9.351015195150498016e+01 9.018604960079900934e+01 1.042064294182249853e+02 9.128536358338519108e+01
1.045315721522702574e+02 9.772771330365104347e+01 1.033752751004981008e+02 8.628603025263586801e+01 1.079377830523807660e+02 9.256308849948335649e+01 9.498120752908224063e+01 1.159234858855540296e+02 9.043191260704479362e+01
8.649883559035114899e+01 9.522065270726848496e+01 1.075374522148512568e+02 9.527661320474140894e+01 1.128239810893133495e+02 8.701028528145475605e+01 1.025190307966872467e+02 1.121013388807086955e+02 1.072731603117566834e+02
1.186062183172477660e+02 1.010170846825550655e+02 9.766088263810999592e+01 1.079874097955590173e+02 8.322517894809649874e+01 9.938485392804683727e+01 9.203030498257783165e+01 1.034085430731822015e+02 8.977220165948887143e+01
8.836627397249537808e+01 1.066271093124310312e+02 9.970225910246767853e+01 1.224353050572823207e+02 9.835002100537025171e+01 9.865939417093180452e+01 8.708540380188519237e+01 1.203426281624528684e+02 9.809921667567297732e+01
9.329865251500929446e+01 1.025382443282756810e+02 1.023962483534856460e+02 1.009896283486222330e+02 8.972732930267912366e+01 1.196613682337898297e+02 8.393350178500796233e+01 9.219258557778583452e+01 1.011658352661481928e+02
1.032468399750033257e+02 1.106801153140669811e+02 1.079103880514866773e+02 1.032436103822425082e+02 1.087840278235730551e+02 9.585292977345069687e+01 1.054560605422878155e+02 1.079237052545508959e+02 9.605970501197079159e+01
9.381215606287480568e+01 1.218016769903224485e+02 1.031600410917843647e+02 9.793244088181830875e+01 9.127523924306208869e+01 8.747305840412157352e+01 1.160679224259111493e+02 1.061591301432745666e+02 8.633915242977597870e+01
9.699025850534522419e+01 1.232310388299692079e+02 8.330804588875443528e+01 9.519587937456948623e+01 9.391535827220013743e+01 1.037823028808461743e+02 1.106527542864854468e+02 1.008787621799643262e+02 9.992192107652076061e+01
1.012108034551792173e+02 1.050330812597428007e+02 9.969737036702954924e+01 9.924487191293913213e+01 1.191179588309066730e+02 1.082042351242580480e+02 1.081199004680292148e+02 1.008968908931469741e+02 1.005323066630425330e+02
9.899602670225554846e+01 9.135543473747239318e+01 9.005787815016599041e+01 1.100932120603096394e+02 9.984798066541506500e+01 1.216629994490740501e+02 9.951042937618095152e+01 1.009765225344097388e+02 9.816077961897632065e+01
9.363875845549358701e+01 9.442944451615167623e+01 8.633110831694523313e+01 1.096265816265420057e+02 1.141172804486596704e+02 1.186783018964779899e+02 9.937180581578179783e+01 9.814282027324144053e+01 9.978606363555149983e+01
9.755274163477231752e+01 1.091975769649107804e+02 9.495263370596532582e+01 1.080195902393335814e+02 1.067759824854650645e+02 1.167436480527336613e+02 9.584052133073856794e+01 9.894146267384191162e+01 1.031931369842656778e+02
1.004894073791512454e+02 1.080910930592072816e+02 1.023373497461727339e+02 9.357778605177816189e+01 1.065621726124941233e+02 1.059911201498677258e+02 1.060455887408619162e+02 1.152201290699522076e+02 1.183658250638297318e+02
9.046311157805658354e+01 9.573389160920149266e+01 1.020225623892794147e+02 1.007224015461101203e+02 1.119713455076883832e+02 9.897224972894822770e+01 1.103743573511219296e+02 8.982265469121664125e+01 1.157350365458954116e+02
9.096858957415591362e+01 1.061447153680155679e+02 1.028437516808743908e+02 1.035577263962779000e+02 1.077048563646961128e+02 9.613268505416178300e+01 8.568958678878095725e+01 1.164771919062104359e+02 1.078481247031455155e+02
8.646157912827919745e+01 1.002559803566529411e+02 1.223416818798780241e+02 1.040543390656191320e+02 1.029484651707531384e+02 9.395595175794100840e+01 1.089870947953859996e+02 9.824718838664796294e+01 9.290919868934423675e+01
9.469491080254681492e+01 8.544099872967872500e+01 1.050217637208176598e+02 1.012731106962967829e+02 9.714131929368141982e+01 9.277349515628286269e+01 8.484137932195953624e+01 8.610702841586990530e+01 1.133659845504197961e+02
9.173008423496071373e+01 9.972015078780079023e+01 9.883219275294794670e+01 8.431294624411447103e+01 9.318215567201661997e+01 9.759581445510474396e+01 1.145198533977017519e+02 9.185461031304333801e+01 8.455577369836453272e+01
1.019663439704191603e+02 8.663053446982242178e+01 1.019225682427315007e+02 8.010360948920407509e+01 1.087531447663828033e+02 8.649267386995386175e+01 9.853363463532426181e+01 1.020598667693080017e+02 8.825604143224344966e+01
9.516885438529342878e+01 9.528060985251163117e+01 9.949364651226869682e+01 9.307777084217394759e+01 8.926851527663991703e+01 9.916796298553110489e+01 1.028572173511630439e+02 1.017012967331791344e+02 1.172447597097803964e+02
9.830147280469964244e+01 9.398520982266157375e+01 1.022167257799513891e+02 1.023836350724411517e+02 8.672994274617803967e+01 1.041388408032310053e+02 1.021115123923426324e+02 9.208320898033149149e+01 1.118226165338943758e+02
8.967219423887907226e+01 9.171146460728998306e+01 1.040492439020505913e+02 1.071051163906831079e+02 9.444556050708159489e+01 1.077530148694221310e+02 1.067345126526418966e+02 9.889768693005382261e+01 8.999360963678876146e+01
9.176935126473533444e+01 9.023037621836981259e+01 1.167624177001807055e+02 9.221574388058476757e+01 9.644605385765906647e+01 9.777803431810259838e+01 9.357080138833447336e+01 9.646328528803360314e+01 9.310154163203112887e+01
9.960044610086686134e+01 1.071823662987707166e+02 9.689430056848686945e+01 8.883391165578981941e+01 1.025643154466070541e+02 8.331910271444374416e+01 9.704545166885412755e+01 1.061731586813320973e+02 1.053376208200754434e+02
1.029386720134075262e+02 1.090614163097402525e+02 9.596402516406445216e+01 1.006876887844286159e+02 9.877489759836851135e+01 1.098430604084444440e+02 9.172429356302399128e+01 9.216327947238347917e+01 7.587116729225058975e+01
9.416834694293680741e+01 1.132991947564413522e+02 8.108344655404737011e+01 9.389112932321245353e+01 8.541899296596889712e+01 8.932680384453267664e+01 9.301626110327597985e+01 1.073993342477012902e+02 9.847104957265287339e+01
9.731500055780094272e+01 8.539417765170342989e+01 1.180544060519303855e+02 1.132952173070115265e+02 9.628848088908156910e+01 9.836292447793748295e+01 9.346733723586544329e+01 9.511697753374289732e+01 9.927791882976393367e+01
1.094596704040682198e+02 9.992163932152919870e+01 8.314757382110533968e+01 9.888649164578058048e+01 9.748178398884383000e+01 1.031374360451974894e+02 8.655366853588471088e+01 9.562248291694284319e+01 9.108788687740208445e+01
9.028368242303434954e+01 1.066895883379279866e+02 8.638188505079794766e+01 1.000780872817188083e+02 9.943031874958202820e+01 9.477587186122953256e+01 8.508135213224161930e+01 9.468876660790068911e+01 1.020657747218955080e+02
1.019470499073142378e+02 1.033328234050199512e+02 8.625016347092697799e+01 9.627871859514185360e+01 9.406089667955060918e+01 9.474662247781664348e+01 9.248818892037931505e+01 9.973627316189427461e+01 1.136911520375196147e+02
1.028883791421990281e+02 1.033409790691926418e+02 9.666187419852555252e+01 1.046240760393918379e+02 1.025058225907191485e+02 8.278562256247541029e+01 1.172465668568256802e+02 9.422799955687611373e+01 1.120460410843444663e+02
9.615979646164447558e+01 9.446795940454516938e+01 9.182481761271318987e+01 9.107725727163504814e+01 1.060221796023061245e+02 8.513228726462411089e+01 1.053053057408185538e+02 1.041278795465317586e+02 9.580035338551844859e+01
9.351479661459656256e+01 1.054274202955931230e+02 1.046244810311281412e+02 1.142179639618177021e+02 1.091182051048845096e+02 9.605444918565538615e+01 1.102128947446349230e+02 1.048606321917798994e+02 8.527325957342074503e+01
9.880732448633277443e+01 9.669960202552724127e+01 9.925469663046705193e+01 1.114728827360379455e+02 9.453291767144155244e+01 9.840921932051978160e+01 9.572343611601939983e+01 1.118008894418457544e+02 9.035394469398083572e+01
9.858519885016623618e+01 1.021460037725795047e+02 9.735813956270744995e+01 1.173920874775996595e+02 9.444316564486268817e+01 9.714121261270825869e+01 1.043858252820506891e+02 9.199420017689014628e+01 1.187198350579375585e+02
1.035865839381838782e+02 1.088604386110954181e+02 9.824886213898511755e+01 1.162023823070390023e+02 1.088987295305283993e+02 9.292494751883680237e+01 1.016067856232737228e+02 8.931615059391680234e+01 8.786263759236395288e+01
1.199486296641290153e+02 9.678959857208371886e+01 9.318676434385656648e+01 1.008963261991562490e+02 1.062894230625375656e+02 1.049219126120475778e+02 1.034009590029634467e+02 1.085676906202710938e+02 8.841952991300310316e+01
9.867687769793346320e+01 9.854225688378937775e+01 9.044890089456490045e+01 1.024020191148690060e+02 9.510989651384674914e+01 9.223147447735836124e+01 1.178551724704925903e+02 9.773287134233488871e+01 1.125718815181432007e+02
1.089450117540071545e+02 1.039581436388085507e+02 9.726033211758559105e+01 1.003594496741317812e+02 9.518866838500976257e+01 9.206288582485431959e+01 1.164968911678416816e+02 9.987029169613367685e+01 1.164685943218632644e+02
9.465814528492819591e+01 9.557507092935441051e+01 1.065780907699575124e+02 9.475759177995942650e+01 1.062280179257614634e+02 9.171042134906470267e+01 1.175030518673642064e+02 1.204119543361144764e+02 9.761268811965214809e+01
8.403490440955982876e+01 9.133169862724545851e+01 1.081169169841434012e+02 9.626052909767685151e+01 9.786415696693171640e+01 1.111121730798243163e+02 1.032863904820388825e+02 1.100382888488924209e+02 8.788373075192829731e+01
1.185632280268820011e+02 9.939262228363764962e+01 9.114888023634068759e+01 9.863802770312364032e+01 9.758447601055689802e+01 8.551119020614505928e+01 1.076378203697962164e+02 9.066902934349374732e+01 8.974758526996120622e+01
9.629636658222463552e+01 8.691605479388090316e+01 9.077737087664525006e+01 1.010659863287520324e+02 1.106037069545180884e+02 8.546536399024955699e+01 1.123143097962860111e+02 8.860954483081063415e+01 1.062875341788578396e+02
1.047961398603760017e+02 8.320695819244747327e+01 9.253707989887151086e+01 9.522806014397134788e+01 1.028358284147771258e+02 9.609544235020145209e+01 1.078549996522963283e+02 8.474550222465175864e+01 1.064661052753143622e+02
1.010017683141662133e+02 9.761369139835943542e+01 9.262284116946466384e+01 1.122234646540294278e+02 9.557494412946101647e+01 1.042814571738631599e+02 9.692364068964661783e+01 1.237904072432130533e+02 9.558458938654464987e+01
1.029962722704744351e+02 9.744379474912426531e+01 9.470781849048088930e+01 1.041426495401447312e+02 9.581720514763529195e+01 1.112564045647341118e+02 1.004599702719143721e+02 1.021055487894100509e+02 1.033069658726015092e+02
1.077719879548215687e+02 1.077765727681920396e+02 1.129652848083829326e+02 1.025641618173668945e+02 9.428227801851370771e+01 1.083194478797402951e+02 8.573412337894522750e+01 8.140789315706578577e+01 9.054339341380092776e+01
1.077856750354418978e+02 1.015750140869068190e+02 8.548177508421152027e+01 1.101931938983037327e+02 9.590424421500756580e+01 1.035009397399476825e+02 1.092292417221262895e+02 8.193194042964167068e+01 1.009863865563856109e+02
1.019188082535758753e+02 1.022221399834759126e+02 1.104713052011869223e+02 1.171743615882548255e+02 1.087664946297396540e+02 9.982306448021252265e+01 1.145976124251194506e+02 1.139071981417209258e+02 1.031025839473828967e+02
9.598364944689089384e+01 1.079309568804919621e+02 1.042861710150157961e+02 1.157396501675247862e+02 1.089410425902525503e+02 9.000653187257630350e+01 1.142516277825628777e+02 8.111608301537668808e+01 1.103423553497501644e+02
9.897778451277856959e+01 1.014465427741990737e+02 9.502413884414798417e+01 9.053200428162720925e+01 1.119654196015316785e+02 8.530930882138272864e+01 8.473648684526989427e+01 8.578902537046403154e+01 8.589011886734574830e+01
1.096753202925255408e+02 8.926056274160649195e+01 9.500789596236563739e+01 8.999021061796096888e+01 8.280477482224658559e+01 1.135849881845481377e+02 9.516955159994856217e+01 1.119749089285280093e+02 8.674800879889471616e+01
1.107562793806632868e+02 1.032254437298547600e+02 1.098252120928215021e+02 1.041453169919743118e+02 1.011447924545507817e+02 1.008658301844706955e+02 1.035527752075360155e+02 1.124586298246655645e+02 1.064661820010122142e+02
1.093553114660910097e+02 8.849951525552289411e+01 8.417343008111986080e+01 1.061034802926094898e+02 9.785167075602643649e+01 1.025125461335206438e+02 8.451529588056121156e+01 1.011660492781693534e+02 1.009904814499675894e+02
9.724681185688751839e+01 1.082003212587747782e+02 8.850683117272278366e+01 1.006096340594761500e+02 9.148008724811801073e+01 8.872685043484550249e+01 9.464078964701340624e+01 1.022929452125222127e+02 1.017034444139170262e+02
9.680423960353533630e+01 1.052785661445612817e+02 9.525588660603520452e+01 1.017313355366055703e+02 8.723111982956849886e+01 1.061860085467977370e+02 1.110681093522548224e+02 9.793185950507466941e+01 9.099401014988684722e+01
1.018459125681448256e+02 1.097960206841074466e+02 9.875005222097968272e+01 1.009763577755695962e+02 1.044521310110980181e+02 9.950532411916736919e+01 9.573159721456576676e+01 1.051810730476602629e+02 9.611910224302116035e+01
9.895505520272271838e+01 1.218166603142526867e+02 9.333565824883940820e+01 8.951218001643836431e+01 1.028457009415750463e+02 9.819059272808772221e+01 9.837638625778865276e+01 9.193058818248118769e+01 9.588795893795858660e+01
1.037210535921391568e+02 1.075100529467021033e+02 9.814766925534699737e+01 9.252939338985288487e+01 1.007445606844623143e+02 8.583591407958037678e+01 1.045166889176556708e+02 1.018474030877074910e+02 8.167576012058262336e+01
1.091195479147325358e+02 9.581120305755543143e+01 9.758624374917715727e+01 1.073482955700479522e+02 1.090585172431479748e+02 8.851653965678995917e+01 1.138898301019140860e+02 1.044152727850853637e+02 8.100924013131376000e+01
8.964576024963173495e+01 1.005800666897365403e+02 1.043541404705950981e+02 8.057790598319797937e+01 1.196716974517178897e+02 8.298333175532093264e+01 1.012858606873419092e+02 9.437205284928188576e+01 1.083611342063708918e+02
8.637592965911811405e+01 1.039198392526168817e+02 1.115956446263785580e+02 1.104434705536820758e+02 1.047724818328493512e+02 1.190731466657792055e+02 9.012180977213644439e+01 1.043234673673876785e+02 9.787625764108949511e+01
1.075535866917442291e+02 8.953439981402222259e+01 9.107031988971350245e+01 9.095933627444210856e+01 1.074435646608108925e+02 1.117204185845883728e+02 9.275338846620445565e+01 1.035775876751231834e+02 9.770613658370564281e+01
